Read datetime,Export kWh,Import kWh,Net kWh,Export kVARh,Import kVARh,kW Demand,kVA Demand,Power Factor%,,
23/03/2022 0:30,0.39,0,0.39,0,0,0.78,0.78,100,,
23/03/2022 1:00,0.41,0,0.41,0,0,0.82,0.82,100,,
23/03/2022 1:30,0.41,0,0.41,0,0,0.82,0.82,100,,
23/03/2022 2:00,0.48,0,0.48,0,0,0.96,0.96,100,,
23/03/2022 2:30,0.49,0,0.49,0,0,0.98,0.98,100,,
23/03/2022 3:00,0.43,0,0.43,0,0,0.86,0.86,100,,
23/03/2022 3:30,0.44,0,0.44,0,0,0.88,0.88,100,,
23/03/2022 4:00,0.43,0,0.43,0,0,0.86,0.86,100,,
23/03/2022 4:30,0.41,0,0.41,0,0,0.82,0.82,100,,
23/03/2022 5:00,0.41,0,0.41,0,0,0.82,0.82,100,,
23/03/2022 5:30,0.41,0,0.41,0,0,0.82,0.82,100,,
23/03/2022 6:00,0.48,0,0.48,0,0,0.96,0.96,100,,
23/03/2022 6:30,0.5,0,0.5,0,0,1,1,100,,
23/03/2022 7:00,0.37,0,0.37,0,0,0.74,0.74,100,,
23/03/2022 7:30,0.28,0,0.28,0,0,0.56,0.56,100,,
23/03/2022 8:00,0.21,0.01,0.2,0,0,0.4,0.4,100,,
23/03/2022 8:30,0.81,0.01,0.8,0,0,1.6,1.6,100,,
23/03/2022 9:00,0.47,0,0.47,0,0,0.94,0.94,100,,
23/03/2022 9:30,0.13,0.01,0.12,0,0,0.24,0.24,100,,
23/03/2022 10:00,0.02,0.25,-0.23,0,0,-0.46,-0.46,100,,
23/03/2022 10:30,0,0.45,-0.45,0,0,-0.9,-0.9,100,,
23/03/2022 11:00,0,0.62,-0.62,0,0,-1.24,-1.24,100,,
23/03/2022 11:30,0,1.62,-1.62,0,0,-3.24,-3.24,100,,
23/03/2022 12:00,0,1.75,-1.75,0,0,-3.5,-3.5,100,,
23/03/2022 12:30,0,1.81,-1.81,0,0,-3.62,-3.62,100,,
23/03/2022 13:00,0,1.02,-1.02,0,0,-2.04,-2.04,100,,
23/03/2022 13:30,0,0.96,-0.96,0,0,-1.92,-1.92,100,,
23/03/2022 14:00,0,1,-1,0,0,-2,-2,100,,
23/03/2022 14:30,0,0.7,-0.7,0,0,-1.4,-1.4,100,,
23/03/2022 15:00,0,0.85,-0.85,0,0,-1.7,-1.7,100,,
23/03/2022 15:30,0,0.69,-0.69,0,0,-1.38,-1.38,100,,
23/03/2022 16:00,0,0.39,-0.39,0,0,-0.78,-0.78,100,,
23/03/2022 16:30,0,0.62,-0.62,0,0,-1.24,-1.24,100,,
23/03/2022 17:00,0.1,0.01,0.09,0,0,0.18,0.18,100,,
23/03/2022 17:30,0.18,0,0.18,0,0,0.36,0.36,100,,
23/03/2022 18:00,0.25,0,0.25,0,0,0.5,0.5,100,,
23/03/2022 18:30,0.32,0,0.32,0,0,0.64,0.64,100,,
23/03/2022 19:00,0.39,0,0.39,0,0,0.78,0.78,100,,
23/03/2022 19:30,0.41,0,0.41,0,0,0.82,0.82,100,,
23/03/2022 20:00,0.46,0,0.46,0,0,0.92,0.92,100,,
23/03/2022 20:30,0.37,0,0.37,0,0,0.74,0.74,100,,
23/03/2022 21:00,0.26,0,0.26,0,0,0.52,0.52,100,,
23/03/2022 21:30,0.21,0,0.21,0,0,0.42,0.42,100,,
23/03/2022 22:00,0.22,0,0.22,0,0,0.44,0.44,100,,
23/03/2022 22:30,0.19,0,0.19,0,0,0.38,0.38,100,,
23/03/2022 23:00,0.22,0,0.22,0,0,0.44,0.44,100,,
23/03/2022 23:30,0.17,0,0.17,0,0,0.34,0.34,100,,
24/03/2022 0:00,0.19,0,0.19,0,0,0.38,0.38,100,,
24/03/2022 0:30,0.16,0,0.16,0,0,0.32,0.32,100,,
24/03/2022 1:00,0.18,0,0.18,0,0,0.36,0.36,100,,
24/03/2022 1:30,0.17,0,0.17,0,0,0.34,0.34,100,,
24/03/2022 2:00,0.18,0,0.18,0,0,0.36,0.36,100,,
24/03/2022 2:30,0.17,0,0.17,0,0,0.34,0.34,100,,
24/03/2022 3:00,0.17,0,0.17,0,0,0.34,0.34,100,,
24/03/2022 3:30,0.17,0,0.17,0,0,0.34,0.34,100,,
24/03/2022 4:00,0.16,0,0.16,0,0,0.32,0.32,100,,
24/03/2022 4:30,0.19,0,0.19,0,0,0.38,0.38,100,,
24/03/2022 5:00,0.15,0,0.15,0,0,0.3,0.3,100,,
24/03/2022 5:30,0.17,0,0.17,0,0,0.34,0.34,100,,
24/03/2022 6:00,0.2,0,0.2,0,0,0.4,0.4,100,,
24/03/2022 6:30,0.21,0,0.21,0,0,0.42,0.42,100,,
24/03/2022 7:00,0.17,0.01,0.16,0,0,0.32,0.32,100,,
24/03/2022 7:30,0.03,0.15,-0.12,0,0,-0.24,-0.24,100,,
24/03/2022 8:00,0,0.44,-0.44,0,0,-0.88,-0.88,100,,
24/03/2022 8:30,0.35,0.06,0.29,0,0,0.58,0.58,100,,
24/03/2022 9:00,0.3,0,0.3,0,0,0.6,0.6,100,,
24/03/2022 9:30,0.1,0.03,0.07,0,0,0.14,0.14,100,,
24/03/2022 10:00,0.32,0,0.32,0,0,0.64,0.64,100,,
24/03/2022 10:30,0.1,0,0.1,0,0,0.2,0.2,100,,
24/03/2022 11:00,0,0.42,-0.42,0,0,-0.84,-0.84,100,,
24/03/2022 11:30,0,1.62,-1.62,0,0,-3.24,-3.24,100,,
24/03/2022 12:00,0,1.75,-1.75,0,0,-3.5,-3.5,100,,
24/03/2022 12:30,0,1.79,-1.79,0,0,-3.58,-3.58,100,,
24/03/2022 13:00,0,0.9,-0.9,0,0,-1.8,-1.8,100,,
24/03/2022 13:30,0,0.81,-0.81,0,0,-1.62,-1.62,100,,
24/03/2022 14:00,0,0.74,-0.74,0,0,-1.48,-1.48,100,,
24/03/2022 14:30,0,0.52,-0.52,0,0,-1.04,-1.04,100,,
24/03/2022 15:00,0,0.55,-0.55,0,0,-1.1,-1.1,100,,
24/03/2022 15:30,0,0.48,-0.48,0,0,-0.96,-0.96,100,,
24/03/2022 16:00,0.03,0.3,-0.27,0,0,-0.54,-0.54,100,,
24/03/2022 16:30,0.02,0.34,-0.32,0,0,-0.64,-0.64,100,,
24/03/2022 17:00,0.25,0,0.25,0,0,0.5,0.5,100,,
24/03/2022 17:30,0.11,0,0.11,0,0,0.22,0.22,100,,
24/03/2022 18:00,0.21,0,0.21,0,0,0.42,0.42,100,,
24/03/2022 18:30,0.28,0,0.28,0,0,0.56,0.56,100,,
24/03/2022 19:00,0.75,0,0.75,0,0,1.5,1.5,100,,
24/03/2022 19:30,0.63,0,0.63,0,0,1.26,1.26,100,,
24/03/2022 20:00,0.35,0,0.35,0,0,0.7,0.7,100,,
24/03/2022 20:30,0.72,0,0.72,0,0,1.44,1.44,100,,
24/03/2022 21:00,0.29,0,0.29,0,0,0.58,0.58,100,,
24/03/2022 21:30,0.23,0,0.23,0,0,0.46,0.46,100,,
24/03/2022 22:00,0.21,0,0.21,0,0,0.42,0.42,100,,
24/03/2022 22:30,0.18,0,0.18,0,0,0.36,0.36,100,,
24/03/2022 23:00,0.17,0,0.17,0,0,0.34,0.34,100,,
24/03/2022 23:30,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 0:00,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 0:30,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 1:00,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 1:30,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 2:00,0.15,0,0.15,0,0,0.3,0.3,100,,
25/03/2022 2:30,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 3:00,0.16,0,0.16,0,0,0.32,0.32,100,,
25/03/2022 3:30,0.16,0,0.16,0,0,0.32,0.32,100,,
25/03/2022 4:00,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 4:30,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 5:00,0.16,0,0.16,0,0,0.32,0.32,100,,
25/03/2022 5:30,0.14,0,0.14,0,0,0.28,0.28,100,,
25/03/2022 6:00,0.2,0,0.2,0,0,0.4,0.4,100,,
25/03/2022 6:30,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 7:00,0.17,0,0.17,0,0,0.34,0.34,100,,
25/03/2022 7:30,0,0.14,-0.14,0,0,-0.28,-0.28,100,,
25/03/2022 8:00,0,0.43,-0.43,0,0,-0.86,-0.86,100,,
25/03/2022 8:30,0.3,0.06,0.24,0,0,0.48,0.48,100,,
25/03/2022 9:00,0.19,0,0.19,0,0,0.38,0.38,100,,
25/03/2022 9:30,0.02,0.05,-0.03,0,0,-0.06,-0.06,100,,
25/03/2022 10:00,0.27,0,0.27,0,0,0.54,0.54,100,,
25/03/2022 10:30,0.08,0.06,0.02,0,0,0.04,0.04,100,,
25/03/2022 11:00,0,0.4,-0.4,0,0,-0.8,-0.8,100,,
25/03/2022 11:30,0,1.43,-1.43,0,0,-2.86,-2.86,100,,
25/03/2022 12:00,0,1.57,-1.57,0,0,-3.14,-3.14,100,,
25/03/2022 12:30,0,1.53,-1.53,0,0,-3.06,-3.06,100,,
25/03/2022 13:00,0,0.88,-0.88,0,0,-1.76,-1.76,100,,
25/03/2022 13:30,0,1,-1,0,0,-2,-2,100,,
25/03/2022 14:00,0,0.61,-0.61,0,0,-1.22,-1.22,100,,
25/03/2022 14:30,0,0.46,-0.46,0,0,-0.92,-0.92,100,,
25/03/2022 15:00,0.04,0.16,-0.12,0,0,-0.24,-0.24,100,,
25/03/2022 15:30,0.15,0.01,0.14,0,0,0.28,0.28,100,,
25/03/2022 16:00,0.43,0,0.43,0,0,0.86,0.86,100,,
25/03/2022 16:30,0.03,0.11,-0.08,0,0,-0.16,-0.16,100,,
25/03/2022 17:00,0.01,0.03,-0.02,0,0,-0.04,-0.04,100,,
25/03/2022 17:30,0.46,0,0.46,0,0,0.92,0.92,100,,
25/03/2022 18:00,0.85,0,0.85,0,0,1.7,1.7,100,,
25/03/2022 18:30,1.97,0,1.97,0,0,3.94,3.94,100,,
25/03/2022 19:00,1.83,0,1.83,0,0,3.66,3.66,100,,
25/03/2022 19:30,1.76,0,1.76,0,0,3.52,3.52,100,,
25/03/2022 20:00,0.92,0,0.92,0,0,1.84,1.84,100,,
25/03/2022 20:30,0.31,0,0.31,0,0,0.62,0.62,100,,
25/03/2022 21:00,0.33,0,0.33,0,0,0.66,0.66,100,,
25/03/2022 21:30,0.3,0,0.3,0,0,0.6,0.6,100,,
25/03/2022 22:00,0.3,0,0.3,0,0,0.6,0.6,100,,
25/03/2022 22:30,0.21,0,0.21,0,0,0.42,0.42,100,,
25/03/2022 23:00,0.18,0,0.18,0,0,0.36,0.36,100,,
25/03/2022 23:30,0.18,0,0.18,0,0,0.36,0.36,100,,
26/03/2022 0:00,0.16,0,0.16,0,0,0.32,0.32,100,,
26/03/2022 0:30,0.19,0,0.19,0,0,0.38,0.38,100,,
26/03/2022 1:00,0.17,0,0.17,0,0,0.34,0.34,100,,
26/03/2022 1:30,0.16,0,0.16,0,0,0.32,0.32,100,,
26/03/2022 2:00,0.18,0,0.18,0,0,0.36,0.36,100,,
26/03/2022 2:30,0.17,0,0.17,0,0,0.34,0.34,100,,
26/03/2022 3:00,0.19,0,0.19,0,0,0.38,0.38,100,,
26/03/2022 3:30,0.16,0,0.16,0,0,0.32,0.32,100,,
26/03/2022 4:00,0.16,0,0.16,0,0,0.32,0.32,100,,
26/03/2022 4:30,0.18,0,0.18,0,0,0.36,0.36,100,,
26/03/2022 5:00,0.16,0,0.16,0,0,0.32,0.32,100,,
26/03/2022 5:30,0.18,0,0.18,0,0,0.36,0.36,100,,
26/03/2022 6:00,0.18,0,0.18,0,0,0.36,0.36,100,,
26/03/2022 6:30,0.22,0,0.22,0,0,0.44,0.44,100,,
26/03/2022 7:00,0.09,0,0.09,0,0,0.18,0.18,100,,
26/03/2022 7:30,0.07,0,0.07,0,0,0.14,0.14,100,,
26/03/2022 8:00,0.01,0.04,-0.03,0,0,-0.06,-0.06,100,,
26/03/2022 8:30,0.32,0.03,0.29,0,0,0.58,0.58,100,,
26/03/2022 9:00,0.16,0.01,0.15,0,0,0.3,0.3,100,,
26/03/2022 9:30,0.16,0.2,-0.04,0,0,-0.08,-0.08,100,,
26/03/2022 10:00,0.21,0.1,0.11,0,0,0.22,0.22,100,,
26/03/2022 10:30,0.41,0.07,0.34,0,0,0.68,0.68,100,,
26/03/2022 11:00,0.38,0,0.38,0,0,0.76,0.76,100,,
26/03/2022 11:30,0.09,0,0.09,0,0,0.18,0.18,100,,
26/03/2022 12:00,0.07,0,0.07,0,0,0.14,0.14,100,,
26/03/2022 12:30,0,0.45,-0.45,0,0,-0.9,-0.9,100,,
26/03/2022 13:00,0,0.98,-0.98,0,0,-1.96,-1.96,100,,
26/03/2022 13:30,0,1.2,-1.2,0,0,-2.4,-2.4,100,,
26/03/2022 14:00,0,1.01,-1.01,0,0,-2.02,-2.02,100,,
26/03/2022 14:30,0,0.86,-0.86,0,0,-1.72,-1.72,100,,
26/03/2022 15:00,0.21,0.25,-0.04,0,0,-0.08,-0.08,100,,
26/03/2022 15:30,0.25,0,0.25,0,0,0.5,0.5,100,,
26/03/2022 16:00,0.27,0.02,0.25,0,0,0.5,0.5,100,,
26/03/2022 16:30,0.17,0,0.17,0,0,0.34,0.34,100,,
26/03/2022 17:00,0.12,0,0.12,0,0,0.24,0.24,100,,
26/03/2022 17:30,0.22,0,0.22,0,0,0.44,0.44,100,,
26/03/2022 18:00,0.69,0,0.69,0,0,1.38,1.38,100,,
26/03/2022 18:30,1.66,0,1.66,0,0,3.32,3.32,100,,
26/03/2022 19:00,1.57,0,1.57,0,0,3.14,3.14,100,,
26/03/2022 19:30,1.07,0,1.07,0,0,2.14,2.14,100,,
26/03/2022 20:00,0.31,0,0.31,0,0,0.62,0.62,100,,
26/03/2022 20:30,0.25,0,0.25,0,0,0.5,0.5,100,,
26/03/2022 21:00,0.28,0,0.28,0,0,0.56,0.56,100,,
26/03/2022 21:30,0.31,0,0.31,0,0,0.62,0.62,100,,
26/03/2022 22:00,0.23,0,0.23,0,0,0.46,0.46,100,,
26/03/2022 22:30,0.2,0,0.2,0,0,0.4,0.4,100,,
26/03/2022 23:00,0.2,0,0.2,0,0,0.4,0.4,100,,
26/03/2022 23:30,0.18,0,0.18,0,0,0.36,0.36,100,,
27/03/2022 0:00,0.19,0,0.19,0,0,0.38,0.38,100,,
27/03/2022 0:30,0.18,0,0.18,0,0,0.36,0.36,100,,
27/03/2022 1:00,0.19,0,0.19,0,0,0.38,0.38,100,,
27/03/2022 1:30,0.17,0,0.17,0,0,0.34,0.34,100,,
27/03/2022 2:00,0.15,0,0.15,0,0,0.3,0.3,100,,
27/03/2022 2:30,0.16,0,0.16,0,0,0.32,0.32,100,,
27/03/2022 3:00,0.15,0,0.15,0,0,0.3,0.3,100,,
27/03/2022 3:30,0.16,0,0.16,0,0,0.32,0.32,100,,
27/03/2022 4:00,0.15,0,0.15,0,0,0.3,0.3,100,,
27/03/2022 4:30,0.16,0,0.16,0,0,0.32,0.32,100,,
27/03/2022 5:00,0.15,0,0.15,0,0,0.3,0.3,100,,
27/03/2022 5:30,0.16,0,0.16,0,0,0.32,0.32,100,,
27/03/2022 6:00,0.16,0,0.16,0,0,0.32,0.32,100,,
27/03/2022 6:30,0.17,0,0.17,0,0,0.34,0.34,100,,
27/03/2022 7:00,0.11,0,0.11,0,0,0.22,0.22,100,,
27/03/2022 7:30,0.47,0,0.47,0,0,0.94,0.94,100,,
27/03/2022 8:00,0.67,0,0.67,0,0,1.34,1.34,100,,
27/03/2022 8:30,1.46,0,1.46,0,0,2.92,2.92,100,,
27/03/2022 9:00,1.15,0,1.15,0,0,2.3,2.3,100,,
27/03/2022 9:30,1.31,0,1.31,0,0,2.62,2.62,100,,
27/03/2022 10:00,1.34,0,1.34,0,0,2.68,2.68,100,,
27/03/2022 10:30,1.19,0,1.19,0,0,2.38,2.38,100,,
27/03/2022 11:00,0.98,0,0.98,0,0,1.96,1.96,100,,
27/03/2022 11:30,0.05,0.16,-0.11,0,0,-0.22,-0.22,100,,
27/03/2022 12:00,0,0.39,-0.39,0,0,-0.78,-0.78,100,,
27/03/2022 12:30,0.02,0.57,-0.55,0,0,-1.1,-1.1,100,,
27/03/2022 13:00,0.21,0.05,0.16,0,0,0.32,0.32,100,,
27/03/2022 13:30,0.31,0,0.31,0,0,0.62,0.62,100,,
27/03/2022 14:00,0.18,0.12,0.06,0,0,0.12,0.12,100,,
27/03/2022 14:30,0.34,0,0.34,0,0,0.68,0.68,100,,
27/03/2022 15:00,0.51,0,0.51,0,0,1.02,1.02,100,,
27/03/2022 15:30,0.55,0,0.55,0,0,1.1,1.1,100,,
27/03/2022 16:00,0.47,0,0.47,0,0,0.94,0.94,100,,
27/03/2022 16:30,0.19,0,0.19,0,0,0.38,0.38,100,,
27/03/2022 17:00,0.07,0.01,0.06,0,0,0.12,0.12,100,,
27/03/2022 17:30,0.39,0,0.39,0,0,0.78,0.78,100,,
27/03/2022 18:00,0.53,0,0.53,0,0,1.06,1.06,100,,
27/03/2022 18:30,0.62,0,0.62,0,0,1.24,1.24,100,,
27/03/2022 19:00,1.12,0,1.12,0,0,2.24,2.24,100,,
27/03/2022 19:30,0.38,0,0.38,0,0,0.76,0.76,100,,
27/03/2022 20:00,0.35,0,0.35,0,0,0.7,0.7,100,,
27/03/2022 20:30,0.29,0,0.29,0,0,0.58,0.58,100,,
27/03/2022 21:00,0.3,0,0.3,0,0,0.6,0.6,100,,
27/03/2022 21:30,0.24,0,0.24,0,0,0.48,0.48,100,,
27/03/2022 22:00,0.21,0,0.21,0,0,0.42,0.42,100,,
27/03/2022 22:30,0.19,0,0.19,0,0,0.38,0.38,100,,
27/03/2022 23:00,0.2,0,0.2,0,0,0.4,0.4,100,,
27/03/2022 23:30,0.21,0,0.21,0,0,0.42,0.42,100,,
28/03/2022 0:00,0.2,0,0.2,0,0,0.4,0.4,100,,
28/03/2022 0:30,0.21,0,0.21,0,0,0.42,0.42,100,,
28/03/2022 1:00,0.18,0,0.18,0,0,0.36,0.36,100,,
28/03/2022 1:30,0.22,0,0.22,0,0,0.44,0.44,100,,
28/03/2022 2:00,0.18,0,0.18,0,0,0.36,0.36,100,,
28/03/2022 2:30,0.2,0,0.2,0,0,0.4,0.4,100,,
28/03/2022 3:00,0.19,0,0.19,0,0,0.38,0.38,100,,
28/03/2022 3:30,0.2,0,0.2,0,0,0.4,0.4,100,,
28/03/2022 4:00,0.19,0,0.19,0,0,0.38,0.38,100,,
28/03/2022 4:30,0.2,0,0.2,0,0,0.4,0.4,100,,
28/03/2022 5:00,0.19,0,0.19,0,0,0.38,0.38,100,,
28/03/2022 5:30,0.17,0,0.17,0,0,0.34,0.34,100,,
28/03/2022 6:00,0.23,0,0.23,0,0,0.46,0.46,100,,
28/03/2022 6:30,0.22,0,0.22,0,0,0.44,0.44,100,,
28/03/2022 7:00,0.16,0,0.16,0,0,0.32,0.32,100,,
28/03/2022 7:30,0.17,0,0.17,0,0,0.34,0.34,100,,
28/03/2022 8:00,0.32,0,0.32,0,0,0.64,0.64,100,,
28/03/2022 8:30,1.11,0,1.11,0,0,2.22,2.22,100,,
28/03/2022 9:00,0.47,0,0.47,0,0,0.94,0.94,100,,
28/03/2022 9:30,0.13,0.05,0.08,0,0,0.16,0.16,100,,
28/03/2022 10:00,0.04,0.25,-0.21,0,0,-0.42,-0.42,100,,
28/03/2022 10:30,0.51,0,0.51,0,0,1.02,1.02,100,,
28/03/2022 11:00,0.08,0.3,-0.22,0,0,-0.44,-0.44,100,,
28/03/2022 11:30,0,1.21,-1.21,0,0,-2.42,-2.42,100,,
28/03/2022 12:00,0,1.62,-1.62,0,0,-3.24,-3.24,100,,
28/03/2022 12:30,0,0.6,-0.6,0,0,-1.2,-1.2,100,,
28/03/2022 13:00,0.17,0.08,0.09,0,0,0.18,0.18,100,,
28/03/2022 13:30,0.01,0.62,-0.61,0,0,-1.22,-1.22,100,,
28/03/2022 14:00,0.04,0.1,-0.06,0,0,-0.12,-0.12,100,,
28/03/2022 14:30,0.01,0.37,-0.36,0,0,-0.72,-0.72,100,,
28/03/2022 15:00,0,0.99,-0.99,0,0,-1.98,-1.98,100,,
28/03/2022 15:30,0.03,0.42,-0.39,0,0,-0.78,-0.78,100,,
28/03/2022 16:00,0.04,0.36,-0.32,0,0,-0.64,-0.64,100,,
28/03/2022 16:30,0,0.61,-0.61,0,0,-1.22,-1.22,100,,
28/03/2022 17:00,0.02,0.07,-0.05,0,0,-0.1,-0.1,100,,
28/03/2022 17:30,1.17,0,1.17,0,0,2.34,2.34,100,,
28/03/2022 18:00,1.1,0,1.1,0,0,2.2,2.2,100,,
28/03/2022 18:30,0.81,0,0.81,0,0,1.62,1.62,100,,
28/03/2022 19:00,0.54,0,0.54,0,0,1.08,1.08,100,,
28/03/2022 19:30,0.31,0,0.31,0,0,0.62,0.62,100,,
28/03/2022 20:00,0.3,0,0.3,0,0,0.6,0.6,100,,
28/03/2022 20:30,0.25,0,0.25,0,0,0.5,0.5,100,,
28/03/2022 21:00,0.23,0,0.23,0,0,0.46,0.46,100,,
28/03/2022 21:30,0.2,0,0.2,0,0,0.4,0.4,100,,
28/03/2022 22:00,0.22,0,0.22,0,0,0.44,0.44,100,,
28/03/2022 22:30,0.18,0,0.18,0,0,0.36,0.36,100,,
28/03/2022 23:00,0.22,0,0.22,0,0,0.44,0.44,100,,
28/03/2022 23:30,0.24,0,0.24,0,0,0.48,0.48,100,,
29/03/2022 0:00,0.29,0,0.29,0,0,0.58,0.58,100,,
29/03/2022 0:30,0.22,0,0.22,0,0,0.44,0.44,100,,
29/03/2022 1:00,0.23,0,0.23,0,0,0.46,0.46,100,,
29/03/2022 1:30,0.23,0,0.23,0,0,0.46,0.46,100,,
29/03/2022 2:00,0.21,0,0.21,0,0,0.42,0.42,100,,
29/03/2022 2:30,0.21,0,0.21,0,0,0.42,0.42,100,,
29/03/2022 3:00,0.18,0,0.18,0,0,0.36,0.36,100,,
29/03/2022 3:30,0.21,0,0.21,0,0,0.42,0.42,100,,
29/03/2022 4:00,0.19,0,0.19,0,0,0.38,0.38,100,,
29/03/2022 4:30,0.19,0,0.19,0,0,0.38,0.38,100,,
29/03/2022 5:00,0.2,0,0.2,0,0,0.4,0.4,100,,
29/03/2022 5:30,0.17,0,0.17,0,0,0.34,0.34,100,,
29/03/2022 6:00,0.24,0,0.24,0,0,0.48,0.48,100,,
29/03/2022 6:30,0.23,0,0.23,0,0,0.46,0.46,100,,
29/03/2022 7:00,0.16,0,0.16,0,0,0.32,0.32,100,,
29/03/2022 7:30,0.01,0.06,-0.05,0,0,-0.1,-0.1,100,,
29/03/2022 8:00,0.03,0.12,-0.09,0,0,-0.18,-0.18,100,,
29/03/2022 8:30,0.63,0.02,0.61,0,0,1.22,1.22,100,,
29/03/2022 9:00,0.78,0,0.78,0,0,1.56,1.56,100,,
29/03/2022 9:30,0.79,0,0.79,0,0,1.58,1.58,100,,
29/03/2022 10:00,0.82,0,0.82,0,0,1.64,1.64,100,,
29/03/2022 10:30,1.19,0,1.19,0,0,2.38,2.38,100,,
29/03/2022 11:00,0.42,0.02,0.4,0,0,0.8,0.8,100,,
29/03/2022 11:30,0,1.3,-1.3,0,0,-2.6,-2.6,100,,
29/03/2022 12:00,0,1.07,-1.07,0,0,-2.14,-2.14,100,,
29/03/2022 12:30,0,1.52,-1.52,0,0,-3.04,-3.04,100,,
29/03/2022 13:00,0,1.05,-1.05,0,0,-2.1,-2.1,100,,
29/03/2022 13:30,0.06,0.87,-0.81,0,0,-1.62,-1.62,100,,
29/03/2022 14:00,0.04,0.66,-0.62,0,0,-1.24,-1.24,100,,
29/03/2022 14:30,0.21,0.35,-0.14,0,0,-0.28,-0.28,100,,
29/03/2022 15:00,0.45,0.04,0.41,0,0,0.82,0.82,100,,
29/03/2022 15:30,0.3,0.04,0.26,0,0,0.52,0.52,100,,
29/03/2022 16:00,0.67,0,0.67,0,0,1.34,1.34,100,,
29/03/2022 16:30,0.39,0,0.39,0,0,0.78,0.78,100,,
29/03/2022 17:00,0.32,0,0.32,0,0,0.64,0.64,100,,
29/03/2022 17:30,0.24,0,0.24,0,0,0.48,0.48,100,,
29/03/2022 18:00,0.6,0,0.6,0,0,1.2,1.2,100,,
29/03/2022 18:30,0.5,0,0.5,0,0,1,1,100,,
29/03/2022 19:00,0.67,0,0.67,0,0,1.34,1.34,100,,
29/03/2022 19:30,0.65,0,0.65,0,0,1.3,1.3,100,,
29/03/2022 20:00,0.58,0,0.58,0,0,1.16,1.16,100,,
29/03/2022 20:30,0.29,0,0.29,0,0,0.58,0.58,100,,
29/03/2022 21:00,0.33,0,0.33,0,0,0.66,0.66,100,,
29/03/2022 21:30,0.28,0,0.28,0,0,0.56,0.56,100,,
29/03/2022 22:00,0.28,0,0.28,0,0,0.56,0.56,100,,
29/03/2022 22:30,0.23,0,0.23,0,0,0.46,0.46,100,,
29/03/2022 23:00,0.21,0,0.21,0,0,0.42,0.42,100,,
29/03/2022 23:30,0.22,0,0.22,0,0,0.44,0.44,100,,
30/03/2022 0:00,0.19,0,0.19,0,0,0.38,0.38,100,,
30/03/2022 0:30,0.22,0,0.22,0,0,0.44,0.44,100,,
30/03/2022 1:00,0.18,0,0.18,0,0,0.36,0.36,100,,
30/03/2022 1:30,0.21,0,0.21,0,0,0.42,0.42,100,,
30/03/2022 2:00,0.2,0,0.2,0,0,0.4,0.4,100,,
30/03/2022 2:30,0.19,0,0.19,0,0,0.38,0.38,100,,
30/03/2022 3:00,0.2,0,0.2,0,0,0.4,0.4,100,,
30/03/2022 3:30,0.19,0,0.19,0,0,0.38,0.38,100,,
30/03/2022 4:00,0.2,0,0.2,0,0,0.4,0.4,100,,
30/03/2022 4:30,0.19,0,0.19,0,0,0.38,0.38,100,,
30/03/2022 5:00,0.24,0,0.24,0,0,0.48,0.48,100,,
30/03/2022 5:30,0.24,0,0.24,0,0,0.48,0.48,100,,
30/03/2022 6:00,0.27,0,0.27,0,0,0.54,0.54,100,,
30/03/2022 6:30,0.29,0,0.29,0,0,0.58,0.58,100,,
30/03/2022 7:00,0.17,0,0.17,0,0,0.34,0.34,100,,
30/03/2022 7:30,0.02,0.03,-0.01,0,0,-0.02,-0.02,100,,
30/03/2022 8:00,0.02,0.12,-0.1,0,0,-0.2,-0.2,100,,
30/03/2022 8:30,0.41,0.02,0.39,0,0,0.78,0.78,100,,
30/03/2022 9:00,0.57,0,0.57,0,0,1.14,1.14,100,,
30/03/2022 9:30,0.62,0,0.62,0,0,1.24,1.24,100,,
30/03/2022 10:00,0.98,0,0.98,0,0,1.96,1.96,100,,
30/03/2022 10:30,0.76,0,0.76,0,0,1.52,1.52,100,,
30/03/2022 11:00,0.64,0,0.64,0,0,1.28,1.28,100,,
30/03/2022 11:30,0.05,0.73,-0.68,0,0,-1.36,-1.36,100,,
30/03/2022 12:00,0,1.04,-1.04,0,0,-2.08,-2.08,100,,
30/03/2022 12:30,0,0.55,-0.55,0,0,-1.1,-1.1,100,,
30/03/2022 13:00,0.34,0.02,0.32,0,0,0.64,0.64,100,,
30/03/2022 13:30,0.44,0,0.44,0,0,0.88,0.88,100,,
30/03/2022 14:00,0.4,0,0.4,0,0,0.8,0.8,100,,
30/03/2022 14:30,0.3,0,0.3,0,0,0.6,0.6,100,,
30/03/2022 15:00,0.14,0,0.14,0,0,0.28,0.28,100,,
30/03/2022 15:30,0.1,0.04,0.06,0,0,0.12,0.12,100,,
